CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,FullName
25889,Unknown,REGINALD,MUNOZ,1950-05-26,M,Unknown,reginald14@adventure-works.com,60000.0,2,Partial College,Professional,N,REGINALD MUNOZ
25890,MRS.,CHLOE,BROWN,1950-09-15,M,F,chloe38@adventure-works.com,60000.0,2,Partial College,Professional,Y,CHLOE BROWN
25891,MR.,BRANDON,JOHNSON,1950-09-21,S,M,brandon38@adventure-works.com,80000.0,3,Bachelors,Management,N,BRANDON JOHNSON
25892,MRS.,STEPHANIE,PRICE,1951-03-21,M,F,stephanie28@adventure-works.com,60000.0,2,High School,Professional,Y,STEPHANIE PRICE
25893,MRS.,ALEXIA,ALEXANDER,1951-04-26,S,F,alexia15@adventure-works.com,60000.0,2,High School,Professional,Y,ALEXIA ALEXANDER
25894,MR.,STEVE,ZENG,1951-05-03,M,M,steve25@adventure-works.com,60000.0,2,Partial College,Professional,Y,STEVE ZENG
25895,MR.,JESSE,RICHARDSON,1952-03-05,M,M,jesse9@adventure-works.com,40000.0,2,Partial High School,Skilled Manual,N,JESSE RICHARDSON
25896,MRS.,MARISSA,COLEMAN,1952-08-03,M,F,marissa4@adventure-works.com,70000.0,2,High School,Professional,Y,MARISSA COLEMAN
25897,MRS.,KIMBERLY,BAILEY,1952-10-12,M,F,kimberly18@adventure-works.com,70000.0,2,High School,Professional,Y,KIMBERLY BAILEY
25898,MRS.,BRITTNEY,CAI,1952-11-16,M,F,brittney20@adventure-works.com,70000.0,2,High School,Professional,Y,BRITTNEY CAI
25899,MRS.,CAITLIN,ROGERS,1952-10-04,M,F,caitlin17@adventure-works.com,70000.0,2,High School,Professional,Y,CAITLIN ROGERS
25900,MRS.,HALEY,SANDERS,1952-04-14,M,F,haley19@adventure-works.com,70000.0,2,Partial High School,Skilled Manual,Y,HALEY SANDERS
25901,MR.,LUCAS,HARRIS,1952-11-15,M,M,lucas27@adventure-works.com,70000.0,2,Partial High School,Skilled Manual,N,LUCAS HARRIS
25902,MR.,CAMERON,LI,1952-07-06,M,M,cameron22@adventure-works.com,70000.0,2,Partial High School,Skilled Manual,Y,CAMERON LI
25903,MR.,MARSHALL,RAI,1952-05-23,M,M,marshall38@adventure-works.com,70000.0,2,Partial High School,Skilled Manual,Y,MARSHALL RAI
25904,MR.,IAN,COLLINS,1953-11-15,S,M,ian39@adventure-works.com,60000.0,3,High School,Professional,Y,IAN COLLINS
25905,MR.,NATHAN,HAYES,1953-11-25,M,M,nathan19@adventure-works.com,60000.0,3,Partial High School,Skilled Manual,N,NATHAN HAYES
25906,MRS.,CRYSTAL,ZHAO,1944-04-02,S,F,crystal11@adventure-works.com,10000.0,5,High School,Skilled Manual,N,CRYSTAL ZHAO
25907,MRS.,KELLI,SHEN,1944-08-24,M,F,kelli25@adventure-works.com,10000.0,2,High School,Skilled Manual,Y,KELLI SHEN
25908,MS.,MELISSA,LONG,1979-03-23,M,F,melissa4@adventure-works.com,60000.0,0,Partial College,Skilled Manual,N,MELISSA LONG
25909,MR.,CHASE,JAMES,1979-06-05,M,M,chase0@adventure-works.com,60000.0,0,Partial College,Skilled Manual,Y,CHASE JAMES
25910,MS.,NATALIE,MILLER,1979-09-18,M,F,natalie73@adventure-works.com,60000.0,0,Partial College,Skilled Manual,Y,NATALIE MILLER
25911,MS.,ALEXANDRA,SANDERS,1978-04-02,S,F,alexandra22@adventure-works.com,40000.0,0,High School,Skilled Manual,N,ALEXANDRA SANDERS
25912,MR.,WALTER,RUBIO,1947-06-22,M,M,walter14@adventure-works.com,10000.0,2,Partial High School,Clerical,Y,WALTER RUBIO
25913,MR.,BETH,SRINI,1947-08-10,M,M,beth25@adventure-works.com,10000.0,2,Partial High School,Clerical,Y,BETH SRINI
25914,MR.,SETH,HUGHES,1978-04-01,M,M,seth59@adventure-works.com,30000.0,0,Partial College,Skilled Manual,Y,SETH HUGHES
25915,MS.,PAIGE,BRYANT,1978-05-09,S,F,paige17@adventure-works.com,30000.0,0,Partial College,Skilled Manual,N,PAIGE BRYANT
25916,MS.,NAOMI,SERRANO,1978-07-13,M,F,naomi17@adventure-works.com,60000.0,0,Partial College,Skilled Manual,Y,NAOMI SERRANO
25917,MR.,KYLE,LONG,1978-03-25,M,M,kyle4@adventure-works.com,60000.0,0,Partial College,Skilled Manual,N,KYLE LONG
25918,MRS.,CARLY,ANAND,1946-02-10,S,F,carly20@adventure-works.com,30000.0,2,Partial College,Clerical,N,CARLY ANAND
25919,MRS.,DANA,RAMOS,1946-11-03,M,F,dana10@adventure-works.com,30000.0,2,Partial College,Clerical,N,DANA RAMOS
25920,MR.,ORLANDO,GUTIERREZ,1946-06-17,M,M,orlando10@adventure-works.com,40000.0,2,Bachelors,Management,N,ORLANDO GUTIERREZ
25921,MR.,COLIN,SHAN,1947-09-20,S,M,colin33@adventure-works.com,30000.0,2,Partial College,Clerical,N,COLIN SHAN
25922,MRS.,VERONICA,MALHOTRA,1947-09-14,S,F,veronica5@adventure-works.com,30000.0,2,Partial College,Clerical,Y,VERONICA MALHOTRA
25923,MR.,MASON,PARKER,1948-02-23,S,M,mason20@adventure-works.com,10000.0,2,Partial High School,Clerical,Y,MASON PARKER
25924,MS.,HANNAH,ROBINSON,1978-11-20,S,F,hannah16@adventure-works.com,70000.0,0,Partial College,Skilled Manual,N,HANNAH ROBINSON
25925,MS.,BRIANNA,COOPER,1977-11-02,M,F,brianna35@adventure-works.com,40000.0,0,Bachelors,Professional,N,BRIANNA COOPER
25926,MR.,LARRY,GUTIERREZ,1948-09-15,M,M,larry13@adventure-works.com,20000.0,4,High School,Skilled Manual,Y,LARRY GUTIERREZ
25927,MRS.,TIFFANY,GUO,1948-12-04,S,F,tiffany18@adventure-works.com,20000.0,2,High School,Skilled Manual,Y,TIFFANY GUO
25928,MR.,MARIO,SHARMA,1948-06-08,M,M,mario7@adventure-works.com,20000.0,2,High School,Skilled Manual,Y,MARIO SHARMA
25929,MS.,ALEXANDRA,GRAY,1977-09-25,S,F,alexandra17@adventure-works.com,40000.0,0,Partial College,Skilled Manual,N,ALEXANDRA GRAY
25930,MR.,ETHAN,HARRIS,1977-07-10,S,M,ethan47@adventure-works.com,40000.0,0,Partial College,Skilled Manual,Y,ETHAN HARRIS
25931,MR.,RYAN,HENDERSON,1977-08-10,S,M,ryan7@adventure-works.com,40000.0,0,Partial College,Skilled Manual,Y,RYAN HENDERSON
25932,MR.,MARCUS,RODRIGUEZ,1977-11-25,S,M,marcus21@adventure-works.com,40000.0,0,Partial College,Skilled Manual,N,MARCUS RODRIGUEZ
25933,MR.,DALTON,STEWART,1977-06-05,S,M,dalton88@adventure-works.com,60000.0,0,Partial College,Skilled Manual,N,DALTON STEWART
25934,MR.,LUKE,KING,1977-09-23,S,M,luke49@adventure-works.com,70000.0,0,Partial College,Skilled Manual,N,LUKE KING
25935,MRS.,APRIL,TANG,1949-03-18,M,F,april4@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,APRIL TANG
25936,MRS.,DEANNA,SCHMIDT,1949-10-27,S,F,deanna46@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,DEANNA SCHMIDT
25937,MR.,JON,YUAN,1949-04-22,M,M,jon47@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,JON YUAN
25938,MR.,MARVIN,GUTIERREZ,1949-10-22,S,M,marvin11@adventure-works.com,30000.0,3,Partial College,Clerical,N,MARVIN GUTIERREZ
25939,MR.,WILLIE,TANG,1950-10-24,M,M,willie23@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,WILLIE TANG
25940,MR.,GERALD,ARUN,1951-08-14,S,M,gerald36@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,GERALD ARUN
25941,MRS.,MOLLY,PEREZ,1951-05-17,M,F,molly20@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,MOLLY PEREZ
25942,MS.,BRIANNA,BROOKS,1980-01-17,S,F,brianna45@adventure-works.com,60000.0,0,Partial College,Skilled Manual,N,BRIANNA BROOKS
25943,MS.,BRIANNA,MCDONALD,1979-02-03,S,F,brianna55@adventure-works.com,70000.0,0,Partial College,Skilled Manual,N,BRIANNA MCDONALD
25944,MR.,RONALD,PEREZ,1952-10-18,S,M,ronald24@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,RONALD PEREZ
25945,MR.,BRENT,GUO,1952-02-17,M,M,brent17@adventure-works.com,30000.0,3,High School,Skilled Manual,Y,BRENT GUO
25946,MRS.,BRITTA,SIMON,1953-03-23,M,F,britta1@adventure-works.com,40000.0,2,Partial College,Skilled Manual,Y,BRITTA SIMON
25947,MR.,SAM,WILSON,1954-10-13,S,M,sam3@adventure-works.com,40000.0,3,Partial High School,Clerical,Y,SAM WILSON
25948,MRS.,CHRISTINE,STONE,1954-05-10,S,F,christine1@adventure-works.com,40000.0,3,Partial High School,Clerical,N,CHRISTINE STONE
25949,MRS.,SUMMER,RAMAN,1954-01-18,S,F,summer10@adventure-works.com,40000.0,3,Partial High School,Clerical,Y,SUMMER RAMAN
25950,MR.,KYLE,KUMAR,1975-06-26,S,M,kyle24@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,KYLE KUMAR
25951,MR.,ANTHONY,ANDERSON,1975-03-19,S,M,anthony19@adventure-works.com,40000.0,0,High School,Skilled Manual,N,ANTHONY ANDERSON
25952,MR.,JON,ALONSO,1975-05-22,S,M,jon18@adventure-works.com,40000.0,0,High School,Skilled Manual,N,JON ALONSO
25953,MR.,HUNTER,BUTLER,1975-11-11,M,M,hunter11@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,HUNTER BUTLER
25954,MR.,NOAH,CARTER,1975-08-10,M,M,noah37@adventure-works.com,60000.0,0,Partial College,Skilled Manual,N,NOAH CARTER
25955,MS.,ANNA,ROBINSON,1975-05-16,S,F,anna56@adventure-works.com,60000.0,0,Partial College,Skilled Manual,N,ANNA ROBINSON
25956,MR.,CHARLES,RAMIREZ,1974-12-20,M,M,charles55@adventure-works.com,50000.0,0,High School,Skilled Manual,Y,CHARLES RAMIREZ
25957,MS.,STEPHANIE,WASHINGTON,1976-07-10,M,F,stephanie40@adventure-works.com,60000.0,0,Partial College,Professional,N,STEPHANIE WASHINGTON
25958,MR.,ALFREDO,ORTEGA,1956-03-11,S,M,alfredo23@adventure-works.com,80000.0,2,High School,Skilled Manual,Y,ALFREDO ORTEGA
25959,Unknown,KATHERINE,HALL,1976-11-10,S,Unknown,katherine96@adventure-works.com,60000.0,0,Partial College,Professional,N,KATHERINE HALL
25960,MR.,WILLIE,CAI,1957-06-05,M,M,willie19@adventure-works.com,70000.0,2,High School,Skilled Manual,Y,WILLIE CAI
25961,MR.,RICARDO,GOEL,1957-03-27,S,M,ricardo18@adventure-works.com,70000.0,2,High School,Skilled Manual,Y,RICARDO GOEL
25962,MS.,JORDYN,JENKINS,1973-01-28,S,F,jordyn6@adventure-works.com,80000.0,0,Bachelors,Management,N,JORDYN JENKINS
25963,MR.,CHARLES,MORRIS,1974-11-14,S,M,charles66@adventure-works.com,60000.0,0,Partial College,Professional,Y,CHARLES MORRIS
25964,MR.,CHRISTOPHER,WINSTON,1974-02-09,S,M,christopher26@adventure-works.com,60000.0,0,Partial College,Professional,N,CHRISTOPHER WINSTON
25965,MS.,ANDREA,ROBERTS,1966-06-22,S,F,andrea29@adventure-works.com,130000.0,0,Graduate Degree,Management,N,ANDREA ROBERTS
25966,MR.,ALEX,WATSON,1966-06-17,M,M,alex3@adventure-works.com,130000.0,1,Graduate Degree,Management,Y,ALEX WATSON
25967,MRS.,ALEXIS,MARTINEZ,1957-09-25,M,F,alexis14@adventure-works.com,70000.0,2,Partial High School,Skilled Manual,Y,ALEXIS MARTINEZ
25968,MR.,BENJAMIN,POWELL,1964-10-09,M,M,benjamin9@adventure-works.com,60000.0,4,Bachelors,Skilled Manual,Y,BENJAMIN POWELL
25969,MR.,JASON,PARKER,1964-04-17,M,M,jason29@adventure-works.com,60000.0,4,Bachelors,Skilled Manual,N,JASON PARKER
25970,MRS.,HAILEY,JAMES,1964-09-13,S,F,hailey17@adventure-works.com,60000.0,4,Bachelors,Skilled Manual,N,HAILEY JAMES
25971,MRS.,SAVANNAH,YOUNG,1963-04-08,S,F,savannah40@adventure-works.com,70000.0,4,Bachelors,Professional,Y,SAVANNAH YOUNG
25972,MRS.,JOCELYN,HENDERSON,1963-07-05,S,F,jocelyn5@adventure-works.com,70000.0,4,Bachelors,Professional,N,JOCELYN HENDERSON
25973,MRS.,MARIAH,GRIFFIN,1963-03-14,S,F,mariah25@adventure-works.com,70000.0,4,Bachelors,Professional,N,MARIAH GRIFFIN
25974,MR.,NOAH,JAI,1963-04-05,M,M,noah26@adventure-works.com,70000.0,4,Bachelors,Professional,Y,NOAH JAI
25975,MRS.,EBONY,GUTIERREZ,1963-03-21,S,F,ebony33@adventure-works.com,70000.0,4,Bachelors,Professional,N,EBONY GUTIERREZ
25976,MR.,HUNTER,COLEMAN,1968-04-17,S,M,hunter2@adventure-works.com,70000.0,0,Bachelors,Professional,N,HUNTER COLEMAN
25977,MRS.,JENNA,LOPEZ,1968-04-23,M,F,jenna20@adventure-works.com,60000.0,2,Graduate Degree,Professional,Y,JENNA LOPEZ
25978,MRS.,MORGAN,PEREZ,1925-11-23,S,F,morgan9@adventure-works.com,90000.0,5,Bachelors,Professional,Y,MORGAN PEREZ
25979,MR.,MIGUEL,EDWARDS,1963-02-02,S,M,miguel44@adventure-works.com,70000.0,4,Bachelors,Professional,Y,MIGUEL EDWARDS
25980,MRS.,JULIA,JONES,1963-04-10,S,F,julia25@adventure-works.com,70000.0,4,Bachelors,Professional,Y,JULIA JONES
25981,MR.,ISAIAH,HOWARD,1963-11-15,M,M,isaiah10@adventure-works.com,70000.0,4,Bachelors,Professional,Y,ISAIAH HOWARD
25982,MS.,REBECCA,PHILLIPS,1963-04-17,S,F,rebecca8@adventure-works.com,70000.0,0,Bachelors,Professional,N,REBECCA PHILLIPS
25983,MR.,JACK,ALEXANDER,1963-08-22,M,M,jack19@adventure-works.com,70000.0,0,Bachelors,Professional,N,JACK ALEXANDER
25984,MRS.,ISABELLA,WRIGHT,1963-11-26,S,F,isabella51@adventure-works.com,60000.0,3,Graduate Degree,Professional,Y,ISABELLA WRIGHT
25985,MR.,JUSTIN,HARRIS,1963-05-27,M,M,justin41@adventure-works.com,60000.0,3,Graduate Degree,Professional,N,JUSTIN HARRIS
25986,MRS.,ISABEL,BRYANT,1963-01-24,M,F,isabel17@adventure-works.com,60000.0,3,Graduate Degree,Professional,N,ISABEL BRYANT
25987,MR.,HUNTER,KUMAR,1962-05-25,M,M,hunter23@adventure-works.com,40000.0,3,High School,Skilled Manual,Y,HUNTER KUMAR
25988,MR.,VICTOR,MUÑOZ,1962-01-18,S,M,victor9@adventure-works.com,40000.0,4,High School,Skilled Manual,Y,VICTOR MUÑOZ
25989,MR.,JEREMY,PRICE,1962-01-18,M,M,jeremy21@adventure-works.com,70000.0,1,Bachelors,Professional,Y,JEREMY PRICE
25990,MRS.,JENNA,PARKER,1962-08-22,S,F,jenna7@adventure-works.com,70000.0,1,Bachelors,Professional,N,JENNA PARKER
25991,MRS.,ARIANNA,HAYES,1962-03-12,M,F,arianna20@adventure-works.com,70000.0,1,Partial College,Skilled Manual,Y,ARIANNA HAYES
25992,MRS.,STEPHANIE,FLORES,1962-05-12,M,F,stephanie39@adventure-works.com,70000.0,1,Partial College,Skilled Manual,Y,STEPHANIE FLORES
25993,MRS.,HEIDI,CHANDRA,1961-05-27,S,F,heidi4@adventure-works.com,40000.0,4,High School,Skilled Manual,Y,HEIDI CHANDRA
25994,MR.,RICHARD,GARCIA,1961-03-17,S,M,richard10@adventure-works.com,40000.0,4,High School,Skilled Manual,Y,RICHARD GARCIA
25995,MR.,JACK,PHILLIPS,1961-04-02,M,M,jack41@adventure-works.com,40000.0,4,High School,Skilled Manual,Y,JACK PHILLIPS
25996,MRS.,FAITH,MURPHY,1961-08-15,M,F,faith32@adventure-works.com,60000.0,1,Partial College,Skilled Manual,Y,FAITH MURPHY
25997,MRS.,KATHERINE,WRIGHT,1961-11-21,M,F,katherine68@adventure-works.com,60000.0,1,Partial College,Skilled Manual,Y,KATHERINE WRIGHT
25998,MR.,RICHARD,RIVERA,1961-03-04,M,M,richard89@adventure-works.com,60000.0,1,Partial College,Skilled Manual,Y,RICHARD RIVERA
25999,MR.,JOSHUA,THOMPSON,1960-07-01,M,M,joshua17@adventure-works.com,40000.0,4,High School,Skilled Manual,Y,JOSHUA THOMPSON
26000,MR.,CONNOR,LOPEZ,1960-10-05,S,M,connor40@adventure-works.com,40000.0,0,Bachelors,Professional,N,CONNOR LOPEZ
26001,MR.,NICHOLAS,LEE,1967-03-25,S,M,nicholas2@adventure-works.com,50000.0,0,Partial College,Skilled Manual,N,NICHOLAS LEE
26002,MR.,SAMUEL,WALKER,1967-10-03,S,M,samuel72@adventure-works.com,50000.0,0,Partial College,Skilled Manual,N,SAMUEL WALKER
26003,MS.,DENISE,SUBRAM,1967-11-25,S,F,denise14@adventure-works.com,60000.0,0,Graduate Degree,Professional,N,DENISE SUBRAM
26004,MRS.,ARTHUR,WASHINGTON,1960-11-08,M,F,arthur45@adventure-works.com,60000.0,1,Partial College,Skilled Manual,Y,ARTHUR WASHINGTON
26005,MRS.,ELIZABETH,CLARK,1960-11-18,M,F,elizabeth23@adventure-works.com,60000.0,1,Partial College,Skilled Manual,Y,ELIZABETH CLARK
26006,MR.,GARRETT,PETERSON,1959-10-24,M,M,garrett10@adventure-works.com,60000.0,4,Bachelors,Professional,Y,GARRETT PETERSON
26007,MR.,JESSE,MORGAN,1959-04-08,M,M,jesse13@adventure-works.com,60000.0,4,Bachelors,Professional,N,JESSE MORGAN
26008,MRS.,JENNIFER,GONZALES,1959-06-23,M,F,jennifer90@adventure-works.com,70000.0,5,Graduate Degree,Professional,Y,JENNIFER GONZALES
26009,MR.,LUIS,FOSTER,1959-09-13,M,M,luis15@adventure-works.com,70000.0,5,Graduate Degree,Professional,Y,LUIS FOSTER
26010,MRS.,MORGAN,CAMPBELL,1959-12-23,M,F,morgan5@adventure-works.com,70000.0,5,Graduate Degree,Professional,Y,MORGAN CAMPBELL
26011,MRS.,DAISUKE,YANAGISHIMA,1959-03-11,S,F,daisuke0@adventure-works.com,80000.0,2,Graduate Degree,Professional,N,DAISUKE YANAGISHIMA
26012,MR.,MARK,BEBBINGTON,1958-08-16,M,M,mark8@adventure-works.com,80000.0,1,Partial College,Skilled Manual,Y,MARK BEBBINGTON
26013,MRS.,VICTORIA,TAYLOR,1958-04-21,S,F,victoria10@adventure-works.com,60000.0,1,Bachelors,Professional,Y,VICTORIA TAYLOR
26014,MRS.,OLIVIA,TORRES,1958-06-21,S,F,olivia39@adventure-works.com,60000.0,1,Bachelors,Professional,N,OLIVIA TORRES
26015,MR.,GABRIEL,CHOW,1958-04-22,M,M,gabriel22@adventure-works.com,60000.0,1,Bachelors,Professional,Y,GABRIEL CHOW
26016,MR.,FERNANDO,KING,1958-05-09,S,M,fernando25@adventure-works.com,60000.0,1,Bachelors,Professional,N,FERNANDO KING
26017,MR.,DERRICK,ALONSO,1958-05-07,M,M,derrick8@adventure-works.com,70000.0,5,Graduate Degree,Professional,N,DERRICK ALONSO
26018,MR.,ZACHARY,THOMPSON,1958-07-18,M,M,zachary46@adventure-works.com,80000.0,5,Graduate Degree,Professional,Y,ZACHARY THOMPSON
26019,MR.,LUIS,ALLEN,1969-05-05,M,M,luis54@adventure-works.com,80000.0,4,Graduate Degree,Management,Y,LUIS ALLEN
26020,MR.,BARRY,LOPEZ,1969-04-20,M,M,barry17@adventure-works.com,100000.0,1,Graduate Degree,Management,Y,BARRY LOPEZ
26021,MRS.,MEGHAN,GUTIERREZ,1969-07-28,S,F,meghan10@adventure-works.com,100000.0,1,Graduate Degree,Management,Y,MEGHAN GUTIERREZ
26022,MRS.,JAMIE,GAO,1969-04-04,M,F,jamie18@adventure-works.com,100000.0,1,Graduate Degree,Management,Y,JAMIE GAO
26023,MRS.,CRYSTAL,HUANG,1968-11-09,M,F,crystal8@adventure-works.com,60000.0,2,Bachelors,Professional,N,CRYSTAL HUANG
26024,MRS.,JILL,GUTIERREZ,1970-10-21,S,F,jill18@adventure-works.com,80000.0,4,Graduate Degree,Management,Y,JILL GUTIERREZ
26025,MRS.,AIMEE,ZHANG,1970-02-15,S,F,aimee0@adventure-works.com,90000.0,2,Bachelors,Professional,Y,AIMEE ZHANG
26026,MRS.,CINDY,SRINI,1967-05-14,S,F,cindy8@adventure-works.com,70000.0,5,Bachelors,Professional,Y,CINDY SRINI
26027,MRS.,MICHELE,LUO,1969-12-24,S,F,michele6@adventure-works.com,110000.0,1,Graduate Degree,Management,N,MICHELE LUO
26028,MRS.,BRANDY,GARCIA,1969-10-14,S,F,brandy11@adventure-works.com,130000.0,1,Graduate Degree,Management,N,BRANDY GARCIA
26029,MR.,ROY,VAZQUEZ,1966-07-19,M,M,roy34@adventure-works.com,80000.0,5,Graduate Degree,Management,N,ROY VAZQUEZ
26030,MRS.,REBEKAH,SUBRAM,1965-10-22,M,F,rebekah12@adventure-works.com,60000.0,3,Bachelors,Professional,Y,REBEKAH SUBRAM
26031,MRS.,KATRINA,KUMAR,1965-05-27,S,F,katrina7@adventure-works.com,60000.0,3,Bachelors,Professional,N,KATRINA KUMAR
26032,MRS.,LESLIE,RUIZ,1965-08-05,M,F,leslie2@adventure-works.com,70000.0,5,Bachelors,Professional,Y,LESLIE RUIZ
26033,MR.,DANNY,VAZQUEZ,1965-07-13,S,M,danny15@adventure-works.com,70000.0,0,Bachelors,Professional,Y,DANNY VAZQUEZ
26034,MRS.,ROSA,GAO,1964-06-27,M,F,rosa14@adventure-works.com,60000.0,3,Bachelors,Professional,Y,ROSA GAO
26035,MR.,SHANNON,VAZQUEZ,1964-05-28,S,M,shannon36@adventure-works.com,60000.0,3,Bachelors,Professional,Y,SHANNON VAZQUEZ
26036,MRS.,HALEY,WRIGHT,1964-10-20,S,F,haley54@adventure-works.com,60000.0,3,Bachelors,Professional,Y,HALEY WRIGHT
26037,MR.,ERIK,DOMINGUEZ,1973-06-17,S,M,erik13@adventure-works.com,20000.0,0,Partial High School,Manual,Y,ERIK DOMINGUEZ
26038,MS.,NICOLE,FLORES,1973-12-24,S,F,nicole61@adventure-works.com,30000.0,0,Partial College,Clerical,N,NICOLE FLORES
26039,MR.,ROBERT,GARCIA,1957-01-13,M,M,robert75@adventure-works.com,60000.0,2,High School,Professional,Y,ROBERT GARCIA
26040,MRS.,ANA,BUTLER,1957-05-24,M,F,ana13@adventure-works.com,70000.0,2,Partial College,Professional,Y,ANA BUTLER
26041,MRS.,GLORIA,TORRES,1957-07-05,M,F,gloria12@adventure-works.com,70000.0,3,Partial College,Professional,Y,GLORIA TORRES
26042,MR.,DEVIN,GRIFFIN,1957-10-06,M,M,devin58@adventure-works.com,90000.0,2,Partial College,Professional,N,DEVIN GRIFFIN
26043,MRS.,JODI,BECKER,1956-08-08,M,F,jodi21@adventure-works.com,80000.0,2,Partial High School,Skilled Manual,Y,JODI BECKER
26044,MR.,GAVIN,HUGHES,1956-04-18,S,M,gavin11@adventure-works.com,80000.0,2,Partial High School,Skilled Manual,N,GAVIN HUGHES
26045,MR.,SAMUEL,JENKINS,1956-06-14,S,M,samuel5@adventure-works.com,80000.0,2,Partial High School,Skilled Manual,N,SAMUEL JENKINS
26046,MRS.,KARA,KUMAR,1956-05-18,S,F,kara8@adventure-works.com,80000.0,2,Partial High School,Skilled Manual,Y,KARA KUMAR
26047,MRS.,ASHLEY,HALL,1956-04-07,M,F,ashley25@adventure-works.com,80000.0,2,Partial High School,Skilled Manual,Y,ASHLEY HALL
26048,MR.,BRAD,OLIVER,1956-01-01,M,M,brad12@adventure-works.com,60000.0,2,High School,Professional,Y,BRAD OLIVER
26049,MR.,CHRISTOPHER,WHITE,1956-06-07,M,M,christopher13@adventure-works.com,60000.0,2,High School,Professional,N,CHRISTOPHER WHITE
26050,MR.,CLARENCE,YE,1956-09-14,S,M,clarence5@adventure-works.com,60000.0,2,High School,Professional,N,CLARENCE YE
26051,MR.,JOSHUA,WILLIAMS,1932-12-24,M,M,joshua4@adventure-works.com,40000.0,3,Partial College,Professional,Y,JOSHUA WILLIAMS
26052,MRS.,CAROLYN,SUBRAM,1965-04-24,M,F,carolyn12@adventure-works.com,90000.0,5,Partial College,Professional,Y,CAROLYN SUBRAM
26053,MR.,AUSTIN,ANDERSON,1965-03-22,M,M,austin47@adventure-works.com,100000.0,3,Bachelors,Management,Y,AUSTIN ANDERSON
26054,MR.,DYLAN,LEE,1965-01-13,S,M,dylan52@adventure-works.com,100000.0,4,Bachelors,Management,N,DYLAN LEE
26055,MR.,ETHAN,FOSTER,1965-08-20,S,M,ethan12@adventure-works.com,100000.0,4,Partial College,Professional,Y,ETHAN FOSTER
26056,MRS.,KAREN,ZENG,1965-12-15,S,F,karen31@adventure-works.com,100000.0,4,Partial College,Professional,Y,KAREN ZENG
26057,MR.,BARRY,SUBRAM,1965-02-17,S,M,barry14@adventure-works.com,110000.0,2,Bachelors,Management,Y,BARRY SUBRAM
26058,MRS.,FAITH,STEWART,1965-11-25,S,F,faith38@adventure-works.com,120000.0,3,Bachelors,Management,Y,FAITH STEWART
26059,MR.,ANDREW,ANDERSON,1965-10-21,M,M,andrew19@adventure-works.com,130000.0,1,Graduate Degree,Management,Y,ANDREW ANDERSON
26060,MR.,KYLE,EDWARDS,1965-11-12,M,M,kyle31@adventure-works.com,130000.0,1,Graduate Degree,Management,Y,KYLE EDWARDS
26061,MR.,CONNOR,BUTLER,1965-04-18,S,M,connor9@adventure-works.com,170000.0,0,Graduate Degree,Management,N,CONNOR BUTLER
26062,MR.,CHAD,RAJI,1964-09-11,M,M,chad21@adventure-works.com,80000.0,4,Partial College,Professional,Y,CHAD RAJI
26063,MR.,WESLEY,LU,1964-07-13,M,M,wesley11@adventure-works.com,80000.0,4,Partial College,Professional,Y,WESLEY LU
26064,MR.,LOGAN,SCOTT,1964-06-20,M,M,logan40@adventure-works.com,100000.0,5,Partial College,Professional,Y,LOGAN SCOTT
26065,MRS.,CHLOE,POWELL,1964-02-20,S,F,chloe75@adventure-works.com,110000.0,3,Bachelors,Management,N,CHLOE POWELL
26066,MRS.,ELIZABETH,MARTINEZ,1956-07-27,M,F,elizabeth21@adventure-works.com,70000.0,3,Partial College,Professional,N,ELIZABETH MARTINEZ
26067,MRS.,ERIN,MORGAN,1956-01-23,M,F,erin17@adventure-works.com,70000.0,3,Partial College,Professional,N,ERIN MORGAN
26068,MR.,DYLAN,PATTERSON,1956-12-16,M,M,dylan9@adventure-works.com,70000.0,4,Partial College,Professional,Y,DYLAN PATTERSON
26069,MRS.,JESSICA,FOSTER,1956-09-19,M,F,jessica40@adventure-works.com,70000.0,4,Partial College,Professional,Y,JESSICA FOSTER
26070,MR.,ELIJAH,PATTERSON,1956-07-03,S,M,elijah14@adventure-works.com,90000.0,2,Partial College,Professional,Y,ELIJAH PATTERSON
26071,MRS.,BRITTANY,HENDERSON,1955-07-08,S,F,brittany4@adventure-works.com,80000.0,2,Partial High School,Skilled Manual,N,BRITTANY HENDERSON
26072,MRS.,KELLI,ZHANG,1955-07-05,S,F,kelli0@adventure-works.com,80000.0,2,Partial High School,Skilled Manual,Y,KELLI ZHANG
26073,MRS.,JULIA,ADAMS,1934-04-11,S,F,julia12@adventure-works.com,50000.0,2,Graduate Degree,Management,N,JULIA ADAMS
26074,MR.,ISAAC,REED,1963-10-16,M,M,isaac20@adventure-works.com,80000.0,4,Partial College,Professional,Y,ISAAC REED
